"date","geography","geography code","Rural Urban","Age: All usual residents; measures: Value","Age: Age 0 to 4; measures: Value","Age: Age 5 to 7; measures: Value","Age: Age 8 to 9; measures: Value","Age: Age 10 to 14; measures: Value","Age: Age 15; measures: Value","Age: Age 16 to 17; measures: Value","Age: Age 18 to 19; measures: Value","Age: Age 20 to 24; measures: Value","Age: Age 25 to 29; measures: Value","Age: Age 30 to 44; measures: Value","Age: Age 45 to 59; measures: Value","Age: Age 60 to 64; measures: Value","Age: Age 65 to 74; measures: Value","Age: Age 75 to 84; measures: Value","Age: Age 85 to 89; measures: Value","Age: Age 90 and over; measures: Value","Age: Mean Age; measures: Value","Age: Median Age; measures: Value"
"2011","E00008536","E00008536","Total",283,24,10,9,15,8,5,8,15,11,64,60,20,19,13,1,1,37.5,38.0
"2011","E00008493","E00008493","Total",321,28,12,5,39,9,16,8,24,16,77,40,10,26,8,3,0,32.1,31.0
"2011","E00008513","E00008513","Total",334,34,20,9,12,5,5,11,21,44,108,44,9,8,3,0,1,29.9,30.0
"2011","E00008525","E00008525","Total",367,63,21,12,25,7,10,5,27,23,111,48,3,6,4,2,0,26.8,28.0
"2011","E00008527","E00008527","Total",347,40,15,7,36,8,9,10,35,24,83,51,7,8,9,3,2,29.8,28.0
"2011","E00008530","E00008530","Total",325,38,18,11,23,4,7,12,21,31,63,36,18,14,19,7,3,33.7,29.0
"2011","E00008496","E00008496","Total",355,41,28,11,33,4,16,13,25,24,86,51,8,12,2,0,1,27.7,25.0
"2011","E00008511","E00008511","Total",311,46,15,6,27,5,5,8,18,23,80,47,9,13,6,2,1,30.6,30.0
"2011","E00008512","E00008512","Total",315,32,26,17,31,5,6,10,38,22,63,48,7,6,2,0,2,26.8,24.0
"2011","E00008515","E00008515","Total",364,49,33,12,31,7,8,6,21,33,89,54,7,9,4,0,1,27.3,27.0
"2011","E00008526","E00008526","Total",403,47,19,11,20,3,12,11,30,28,81,56,11,11,24,17,22,37.5,33.0
"2011","E00008328","E00008328","Total",390,47,26,17,24,7,5,14,38,33,95,54,10,11,8,1,0,28.6,27.0
"2011","E00008331","E00008331","Total",361,44,15,7,20,11,3,12,33,33,95,52,5,18,9,3,1,31.0,30.0
"2011","E00008332","E00008332","Total",510,36,30,13,44,4,16,18,41,44,142,81,10,14,16,1,0,31.5,31.0
"2011","E00008333","E00008333","Total",462,36,17,9,26,6,7,9,66,38,132,77,13,19,6,0,1,32.1,31.0
"2011","E00008336","E00008336","Total",326,30,11,2,16,3,3,8,54,32,84,51,13,11,8,0,0,32.1,30.0
"2011","E00008330","E00008330","Total",174,13,9,1,6,0,0,2,18,14,34,35,11,16,6,6,3,41.1,41.0
"2011","E00008335","E00008335","Total",435,31,17,9,27,4,17,19,52,46,92,70,14,23,13,1,0,32.6,29.0
"2011","E00008340","E00008340","Total",338,27,15,6,23,3,7,5,35,41,81,39,17,19,15,5,0,33.9,30.0
"2011","E00008344","E00008344","Total",209,14,6,6,5,3,7,2,6,15,42,36,18,27,10,6,6,43.9,43.0
"2011","E00176533","E00176533","Total",365,28,13,4,20,7,7,8,42,41,91,83,7,12,0,2,0,32.4,32.0
"2011","E00176581","E00176581","Total",371,31,13,7,19,6,11,10,46,33,85,65,9,20,12,4,0,33.6,31.0
"2011","E00008318","E00008318","Total",339,26,11,13,31,7,11,5,16,17,82,67,10,19,19,5,0,35.8,36.0
"2011","E00008329","E00008329","Total",466,54,41,13,34,7,8,9,23,32,122,80,7,15,15,5,1,30.9,31.0
"2011","E00008334","E00008334","Total",327,20,16,11,21,8,4,15,25,17,60,61,14,37,17,1,0,37.0,35.0
"2011","E00008337","E00008337","Total",352,20,10,8,20,7,7,9,39,39,78,63,20,13,14,4,1,35.3,32.0
"2011","E00008342","E00008342","Total",489,43,21,7,26,9,12,23,48,47,123,70,13,28,16,1,2,32.7,30.0
"2011","E00008339","E00008339","Total",411,20,16,10,11,4,9,18,49,51,100,78,15,18,9,1,2,34.2,31.0
"2011","E00008343","E00008343","Total",429,39,11,10,15,4,7,15,59,51,112,75,6,15,8,1,1,31.7,30.0
"2011","E00008345","E00008345","Total",376,37,19,11,21,6,7,12,29,35,99,66,9,11,13,1,0,31.7,31.0
"2011","E00008346","E00008346","Total",374,22,11,11,31,6,17,8,37,22,103,71,9,20,5,1,0,32.9,32.0
"2011","E00008351","E00008351","Total",390,37,15,11,24,6,11,13,42,29,114,54,12,16,4,1,1,31.0,31.0
"2011","E00008341","E00008341","Total",528,52,22,8,41,5,12,11,51,51,146,80,11,20,15,3,0,31.6,31.0
"2011","E00008347","E00008347","Total",391,33,11,9,41,9,16,12,45,25,81,82,8,11,7,0,1,30.9,29.0
"2011","E00008349","E00008349","Total",420,28,13,13,33,7,21,11,46,26,86,95,15,11,13,1,1,32.9,32.0
"2011","E00008352","E00008352","Total",346,35,10,10,21,9,15,11,33,23,88,60,11,16,4,0,0,31.1,31.0
"2011","E00008354","E00008354","Total",263,21,10,5,16,2,3,0,16,25,92,47,10,9,7,0,0,34.4,34.0
"2011","E00008136","E00008136","Total",599,73,32,16,37,3,20,9,59,66,179,73,4,18,8,2,0,28.3,28.0
"2011","E00008139","E00008139","Total",372,45,22,12,20,6,7,11,21,47,97,49,11,9,11,3,1,30.4,29.0
"2011","E00008140","E00008140","Total",352,20,11,11,29,8,19,12,43,33,81,57,10,8,5,4,1,31.1,28.0
"2011","E00008143","E00008143","Total",333,41,13,21,31,2,4,14,16,26,86,48,10,8,10,1,2,29.6,29.0
"2011","E00008144","E00008144","Total",416,38,26,12,32,7,11,11,29,43,101,77,9,17,2,1,0,30.2,29.0
"2011","E00008104","E00008104","Total",421,26,12,7,18,3,9,11,58,55,108,80,15,12,5,1,1,32.9,30.0
"2011","E00008107","E00008107","Total",466,36,22,6,20,4,13,11,65,48,121,86,13,14,6,1,0,31.7,31.0
"2011","E00008108","E00008108","Total",396,31,17,7,25,11,11,16,34,40,103,72,8,12,6,2,1,31.4,30.0
"2011","E00008117","E00008117","Total",376,27,11,12,21,6,9,9,38,34,103,65,11,20,8,2,0,33.2,31.5
"2011","E00176541","E00176541","Total",334,40,25,2,7,2,3,7,48,18,138,32,5,5,2,0,0,28.0,31.0
"2011","E00176546","E00176546","Total",326,30,19,8,17,5,5,10,44,21,101,41,6,12,4,3,0,30.3,30.5
"2011","E00008101","E00008101","Total",429,27,11,10,25,8,11,9,32,59,128,73,17,11,5,1,2,33.2,32.0
"2011","E00008102","E00008102","Total",338,26,14,13,17,10,11,9,28,18,84,77,16,13,1,1,0,33.4,35.0
"2011","E00008119","E00008119","Total",363,20,17,10,30,10,11,11,23,42,92,54,13,18,11,1,0,32.9,31.0
"2011","E00008123","E00008123","Total",295,32,7,3,11,1,4,6,24,16,81,72,13,14,7,3,1,36.5,37.0
"2011","E00008128","E00008128","Total",236,22,9,4,6,2,1,2,12,35,99,31,3,6,1,0,3,32.0,33.0
"2011","E00008114","E00008114","Total",347,23,10,3,18,5,8,17,35,53,79,61,12,12,11,0,0,33.0,30.0
"2011","E00008115","E00008115","Total",484,41,21,13,26,5,13,10,38,62,129,78,20,12,13,1,2,32.3,31.0
"2011","E00008116","E00008116","Total",278,28,9,7,11,3,1,2,26,29,68,43,11,20,15,4,1,36.5,33.0
"2011","E00008118","E00008118","Total",301,17,8,5,8,5,1,7,21,41,97,45,12,15,13,4,2,37.3,35.0
"2011","E00008122","E00008122","Total",312,27,7,6,19,1,5,5,26,33,88,62,9,14,9,1,0,34.3,32.0
"2011","E00008132","E00008132","Total",486,59,16,5,23,3,17,12,43,59,135,80,14,15,4,1,0,30.3,30.0
"2011","E00176548","E00176548","Total",152,5,2,0,0,0,0,0,9,54,68,10,1,2,0,0,1,31.7,30.0
"2011","E00176549","E00176549","Total",230,32,18,2,6,1,4,4,24,25,76,25,5,6,1,0,1,28.0,29.0
"2011","E00176569","E00176569","Total",201,17,5,2,0,0,1,0,14,38,95,22,1,2,3,0,1,32.2,32.0
"2011","E00176584","E00176584","Total",283,31,14,2,6,2,2,4,23,68,110,21,0,0,0,0,0,26.9,29.0
"2011","E00008133","E00008133","Total",594,70,35,12,29,8,13,6,52,65,180,83,19,14,7,1,0,29.5,30.0
"2011","E00008134","E00008134","Total",380,21,14,5,21,4,13,5,13,24,87,52,7,25,30,32,27,46.0,42.0
"2011","E00008135","E00008135","Total",300,28,11,4,22,3,8,3,27,24,109,43,6,9,3,0,0,30.6,31.0
"2011","E00176564","E00176564","Total",302,35,17,15,27,5,7,7,14,38,93,32,3,4,3,2,0,26.8,27.0
"2011","E00176577","E00176577","Total",269,25,17,9,17,4,7,7,17,22,63,52,14,10,5,0,0,32.0,32.0
"2011","E00007795","E00007795","Total",346,30,14,6,23,6,7,9,34,33,85,63,8,13,5,4,6,33.2,31.0
"2011","E00007805","E00007805","Total",326,34,20,10,25,9,11,6,11,24,79,61,11,16,4,4,1,32.3,33.0
"2011","E00007808","E00007808","Total",369,21,13,4,27,6,9,15,32,28,82,88,21,11,9,1,2,35.6,35.0
"2011","E00007809","E00007809","Total",342,25,12,11,26,5,11,15,21,24,73,73,10,21,13,1,1,35.0,34.0
"2011","E00007810","E00007810","Total",256,26,5,5,14,6,7,7,16,6,75,49,14,16,6,2,2,36.1,36.5
"2011","E00007793","E00007793","Total",375,35,21,15,32,17,8,11,22,31,76,61,8,21,12,4,1,31.7,29.0
"2011","E00007804","E00007804","Total",264,22,8,9,11,4,9,6,22,22,64,47,12,12,8,3,5,35.5,34.0
"2011","E00007806","E00007806","Total",294,25,8,7,14,6,3,4,16,29,86,58,18,13,4,2,1,34.9,34.0
"2011","E00007813","E00007813","Total",424,47,21,17,20,14,6,11,21,26,96,76,14,31,18,4,2,34.9,35.0
"2011","E00007814","E00007814","Total",354,30,19,7,13,8,9,6,32,22,90,71,16,18,10,2,1,34.7,33.0
"2011","E00007794","E00007794","Total",434,35,15,17,33,13,7,21,32,31,93,79,19,18,19,2,0,33.6,31.0
"2011","E00007796","E00007796","Total",353,43,20,6,21,2,7,14,36,16,95,66,8,9,7,3,0,31.2,32.0
"2011","E00007812","E00007812","Total",340,22,6,14,27,5,15,16,25,20,61,66,25,21,14,2,1,36.1,35.0
"2011","E00007817","E00007817","Total",378,24,11,8,21,6,10,17,39,14,71,101,20,20,15,0,1,36.9,38.5
"2011","E00007811","E00007811","Total",310,45,14,11,12,8,8,7,24,21,65,50,8,19,14,3,1,32.5,30.5
"2011","E00007815","E00007815","Total",216,32,9,5,8,1,0,6,18,23,56,31,8,10,7,1,1,31.8,31.0
"2011","E00007816","E00007816","Total",213,23,7,4,15,0,3,7,20,20,44,37,8,12,5,4,4,34.5,31.0
"2011","E00007818","E00007818","Total",316,49,35,12,18,2,3,4,19,29,83,36,6,9,6,2,3,27.6,27.0
"2011","E00007819","E00007819","Total",306,34,33,9,17,2,3,8,18,27,87,39,11,6,10,1,1,29.7,30.0
"2011","E00007820","E00007820","Total",408,28,17,10,34,6,7,10,30,17,84,102,18,30,9,5,1,37.0,40.0
"2011","E00008103","E00008103","Total",285,13,8,10,23,3,6,10,20,18,81,56,17,15,4,1,0,35.5,36.0
"2011","E00008138","E00008138","Total",231,18,5,7,5,0,3,5,20,21,32,47,16,32,13,6,1,42.3,44.0
"2011","E00008141","E00008141","Total",368,25,21,12,28,6,9,11,32,24,95,61,18,22,3,1,0,32.6,31.5
"2011","E00008142","E00008142","Total",355,45,11,12,24,9,19,12,37,24,77,50,9,16,9,1,0,29.5,27.0
"2011","E00176534","E00176534","Total",387,39,20,14,38,5,18,9,36,34,96,51,2,13,9,2,1,28.7,28.0
"2011","E00176572","E00176572","Total",311,35,27,6,15,2,9,5,27,58,80,37,5,4,1,0,0,26.7,27.0
"2011","E00176582","E00176582","Total",239,32,11,2,7,1,2,2,20,58,83,16,3,2,0,0,0,26.9,29.0
"2011","E00008109","E00008109","Total",306,44,14,8,17,2,6,9,34,28,81,43,8,5,7,0,0,28.7,28.0
"2011","E00008110","E00008110","Total",313,32,13,2,21,4,12,7,16,21,80,66,12,16,10,1,0,34.4,35.0
"2011","E00008112","E00008112","Total",153,17,12,2,2,0,0,5,14,17,56,20,3,5,0,0,0,30.0,31.0
"2011","E00008120","E00008120","Total",252,20,10,5,20,3,6,6,20,29,62,46,13,10,1,0,1,32.1,31.0
"2011","E00008125","E00008125","Total",319,21,17,8,27,5,15,10,25,21,75,42,17,19,12,1,4,34.1,31.0
"2011","E00008127","E00008127","Total",264,33,18,5,15,3,3,5,25,19,68,47,8,5,9,0,1,31.1,31.0
"2011","E00008105","E00008105","Total",402,36,16,14,30,4,10,8,23,26,90,56,10,20,22,11,26,38.7,35.0
"2011","E00008111","E00008111","Total",325,29,22,14,20,7,11,10,20,21,81,51,11,13,12,3,0,32.1,31.0
"2011","E00008121","E00008121","Total",375,33,13,9,44,5,12,11,19,29,90,66,19,19,6,0,0,32.1,32.0
"2011","E00008145","E00008145","Total",336,54,27,4,19,0,7,5,23,31,102,33,11,13,5,2,0,28.6,29.0
"2011","E00008146","E00008146","Total",276,31,15,5,9,1,5,9,23,32,67,49,11,10,7,2,0,32.8,31.0
"2011","E00008113","E00008113","Total",430,37,18,6,18,5,16,17,41,49,106,82,14,17,4,0,0,31.8,30.0
"2011","E00008124","E00008124","Total",280,19,11,0,16,4,12,12,33,24,56,54,13,21,2,1,2,34.3,31.5
"2011","E00008126","E00008126","Total",266,14,7,7,6,3,6,2,24,32,50,55,14,18,21,5,2,41.1,40.5
"2011","E00008129","E00008129","Total",386,37,12,4,28,4,14,17,45,30,90,67,8,21,6,2,1,31.9,30.0
"2011","E00008130","E00008130","Total",341,25,12,11,20,5,1,11,18,23,90,53,30,26,15,1,0,37.0,36.0
"2011","E00008452","E00008452","Total",248,22,8,4,22,3,2,9,35,17,54,31,15,12,12,0,2,33.4,30.0
"2011","E00008453","E00008453","Total",351,40,17,13,19,4,7,9,28,32,94,51,12,17,7,1,0,31.2,30.0
"2011","E00008456","E00008456","Total",324,25,9,0,11,2,3,8,28,36,53,56,16,36,23,7,11,42.9,41.0
"2011","E00008457","E00008457","Total",398,24,15,9,29,6,13,17,51,48,99,51,11,16,6,2,1,31.0,28.0
"2011","E00008460","E00008460","Total",305,23,19,3,14,0,13,0,35,25,81,49,16,19,5,1,2,34.3,33.0
"2011","E00008450","E00008450","Total",373,29,15,8,20,9,16,9,44,37,78,73,12,15,8,0,0,32.2,29.0
"2011","E00008451","E00008451","Total",340,33,21,16,41,6,14,11,27,28,72,42,10,12,7,0,0,27.7,25.0
"2011","E00008455","E00008455","Total",291,25,24,4,9,4,5,6,27,24,107,28,6,12,5,3,2,31.4,31.0
"2011","E00008463","E00008463","Total",346,37,17,12,25,10,11,18,26,26,86,53,7,8,8,1,1,29.7,27.0
"2011","E00008454","E00008454","Total",374,25,9,8,17,6,4,17,47,41,112,56,8,14,8,2,0,32.2,30.0
"2011","E00008462","E00008462","Total",374,57,16,7,17,5,4,8,34,44,104,50,10,13,4,1,0,28.9,28.0
"2011","E00008464","E00008464","Total",409,38,22,5,16,2,7,14,41,47,104,65,12,24,9,1,2,32.9,31.0
"2011","E00008465","E00008465","Total",388,43,20,10,24,4,9,11,34,47,102,55,15,8,5,0,1,29.6,28.0
"2011","E00008466","E00008466","Total",549,60,38,29,63,9,14,15,34,37,157,74,2,13,3,0,1,26.6,26.0
"2011","E00008448","E00008448","Total",401,26,15,6,31,3,4,13,46,46,94,75,15,18,7,0,2,33.1,31.0
"2011","E00008468","E00008468","Total",202,22,12,4,12,5,4,3,18,12,58,31,2,13,4,1,1,31.9,32.0
"2011","E00008471","E00008471","Total",195,17,14,7,14,3,2,1,18,16,71,18,3,8,2,0,1,29.6,31.0
"2011","E00008476","E00008476","Total",462,79,45,13,48,5,13,8,35,38,120,48,4,4,2,0,0,23.3,22.0
"2011","E00176561","E00176561","Total",474,41,15,7,36,9,17,19,42,56,128,67,8,14,15,0,0,30.9,29.0
"2011","E00176585","E00176585","Total",285,27,4,4,9,3,4,6,26,50,108,34,4,5,1,0,0,30.2,30.0
"2011","E00008467","E00008467","Total",301,36,17,4,17,4,3,3,20,30,95,37,13,10,10,1,1,32.0,31.0
"2011","E00008473","E00008473","Total",429,57,29,18,36,6,12,14,38,30,110,57,7,8,5,2,0,26.9,26.0
"2011","E00008479","E00008479","Total",493,76,39,14,37,7,9,10,31,41,160,57,5,5,0,2,0,25.8,27.0
"2011","E00008482","E00008482","Total",319,29,13,12,35,6,13,9,21,15,96,43,8,11,6,2,0,30.2,31.0
"2011","E00008485","E00008485","Total",392,41,25,16,35,4,11,9,31,26,129,45,8,4,5,2,1,28.0,29.0
"2011","E00008445","E00008445","Total",325,33,9,4,19,7,11,12,17,17,80,74,16,16,7,1,2,35.0,36.0
"2011","E00008469","E00008469","Total",376,27,16,6,19,5,10,11,21,35,98,68,11,23,15,8,3,36.7,34.5
"2011","E00008478","E00008478","Total",372,20,18,4,33,4,11,8,23,22,92,70,22,31,13,1,0,37.0,37.0
"2011","E00008484","E00008484","Total",247,26,8,4,10,2,5,8,18,27,56,47,19,9,7,1,0,34.5,32.0
"2011","E00008486","E00008486","Total",331,28,15,11,22,4,11,4,17,32,89,57,18,13,8,2,0,33.5,33.0
"2011","E00007890","E00007890","Total",313,19,14,5,18,6,7,10,31,21,56,50,23,22,20,9,2,38.6,35.0
"2011","E00007898","E00007898","Total",298,37,9,6,9,0,5,3,29,33,70,57,14,17,6,3,0,34.2,31.5
"2011","E00007900","E00007900","Total",367,36,15,6,13,2,11,5,31,23,90,70,7,39,14,5,0,37.0,35.0
"2011","E00007902","E00007902","Total",378,20,15,6,20,4,3,6,13,17,59,48,25,47,60,21,14,49.6,50.0
"2011","E00007903","E00007903","Total",336,23,14,12,15,8,6,4,27,41,72,66,9,15,17,4,3,35.7,31.5
"2011","E00007895","E00007895","Total",360,28,9,6,23,5,12,11,34,31,69,74,20,25,8,3,2,35.8,33.0
"2011","E00007928","E00007928","Total",329,34,11,3,22,0,6,5,26,27,89,55,13,19,15,3,1,35.6,33.0
"2011","E00007929","E00007929","Total",263,16,11,7,16,3,7,13,17,12,58,55,15,16,14,2,1,37.5,39.0
"2011","E00007930","E00007930","Total",299,24,15,5,9,1,7,6,26,34,96,39,15,12,9,0,1,33.8,33.0
"2011","E00007931","E00007931","Total",353,17,8,7,16,4,6,8,57,56,102,48,12,8,3,0,1,31.6,29.0
"2011","E00007891","E00007891","Total",319,30,20,12,33,3,13,9,26,25,87,37,4,14,5,1,0,29.0,28.0
"2011","E00007896","E00007896","Total",251,37,10,8,15,4,2,4,26,26,61,35,4,10,8,1,0,29.8,29.0
"2011","E00007897","E00007897","Total",304,18,9,6,13,3,5,11,13,19,81,64,15,21,15,9,2,40.3,39.0
"2011","E00007904","E00007904","Total",422,23,26,13,21,3,14,9,27,26,120,48,21,39,18,9,5,37.4,34.0
"2011","E00007908","E00007908","Total",355,32,9,5,8,4,4,13,38,32,109,60,15,18,6,2,0,34.6,34.0
"2011","E00007915","E00007915","Total",389,40,30,20,39,9,11,8,22,39,88,45,11,17,7,2,1,28.4,27.0
"2011","E00007919","E00007919","Total",397,23,20,12,31,4,13,12,31,24,86,78,18,27,10,7,1,35.9,36.0
"2011","E00007921","E00007921","Total",375,25,10,3,17,6,12,6,23,35,78,77,22,29,27,4,1,40.3,41.0
"2011","E00007923","E00007923","Total",389,55,29,18,30,4,7,11,34,33,92,45,10,7,8,4,2,27.4,25.0
"2011","E00007925","E00007925","Total",380,40,24,17,43,8,16,13,27,31,92,54,5,9,1,0,0,26.8,25.0
"2011","E00007927","E00007927","Total",438,38,23,8,32,3,10,6,23,26,95,63,20,35,27,16,13,39.4,37.0
"2011","E00007888","E00007888","Total",262,20,3,1,8,6,14,3,28,18,66,58,5,17,13,2,0,37.2,35.0
"2011","E00007892","E00007892","Total",305,22,14,5,11,1,6,14,34,29,98,38,11,15,7,0,0,32.7,32.0
"2011","E00007893","E00007893","Total",301,27,15,5,18,4,5,4,24,48,84,42,11,11,1,2,0,30.8,30.0
"2011","E00007894","E00007894","Total",289,20,4,3,16,6,7,6,29,14,91,53,11,18,8,1,2,36.4,36.0
"2011","E00007899","E00007899","Total",255,25,11,4,14,3,9,5,20,8,70,48,10,12,14,2,0,35.7,35.0
"2011","E00007905","E00007905","Total",365,36,7,6,13,4,8,4,33,58,111,43,17,16,8,1,0,32.5,31.0
"2011","E00007889","E00007889","Total",265,24,4,4,8,3,9,8,21,39,84,39,6,10,5,0,1,32.6,31.0
"2011","E00007901","E00007901","Total",238,21,8,3,1,1,0,4,12,26,94,35,17,8,7,1,0,36.4,36.0
"2011","E00007907","E00007907","Total",316,32,9,7,16,1,7,7,22,23,89,57,15,17,13,0,1,35.1,34.0
"2011","E00007909","E00007909","Total",303,18,9,6,29,3,7,6,24,21,81,51,17,19,9,1,2,35.3,33.0
"2011","E00007910","E00007910","Total",329,52,10,3,7,3,4,3,6,21,132,61,6,17,3,1,0,33.0,35.0
"2011","E00007912","E00007912","Total",267,30,9,4,2,3,5,1,14,23,84,43,14,18,13,1,3,37.3,36.0
"2011","E00007887","E00007887","Total",281,32,9,3,7,0,4,0,13,26,83,55,20,14,13,1,1,37.9,38.0
"2011","E00007914","E00007914","Total",323,39,10,6,16,3,5,6,20,11,106,49,20,25,6,1,0,34.8,35.0
"2011","E00007920","E00007920","Total",238,23,4,1,6,1,2,4,5,25,70,42,16,18,18,3,0,40.5,39.0
"2011","E00007922","E00007922","Total",214,9,3,1,5,0,1,1,13,22,71,44,13,6,18,3,4,42.5,39.0
"2011","E00007924","E00007924","Total",287,27,13,5,10,4,7,2,17,23,91,57,11,13,5,2,0,34.5,34.0
"2011","E00007926","E00007926","Total",295,32,5,2,13,0,3,0,10,15,96,65,16,18,16,4,0,39.4,38.0
"2011","E00007906","E00007906","Total",349,41,18,11,31,7,12,9,17,30,110,48,7,7,1,0,0,27.6,29.0
"2011","E00007911","E00007911","Total",298,22,11,10,23,5,9,5,13,20,83,35,12,19,26,3,2,36.9,35.0
"2011","E00007913","E00007913","Total",241,12,7,3,7,1,1,3,27,39,69,50,10,7,3,2,0,34.6,32.0
"2011","E00007916","E00007916","Total",335,40,16,14,36,8,12,8,30,23,80,37,9,15,6,1,0,28.3,25.0
"2011","E00007917","E00007917","Total",340,34,12,11,27,4,10,5,16,34,106,35,11,26,8,0,1,32.1,31.0
"2011","E00007918","E00007918","Total",374,32,20,15,45,6,19,8,31,27,74,62,5,17,8,3,2,30.4,27.5
"2011","E00008444","E00008444","Total",431,46,17,9,19,4,7,11,39,40,110,83,15,18,11,2,0,33.3,32.0
"2011","E00008470","E00008470","Total",227,31,16,4,11,1,4,2,17,20,73,35,2,7,0,2,2,30.1,31.0
"2011","E00008474","E00008474","Total",370,46,36,13,34,5,6,17,23,26,98,40,8,12,6,0,0,26.8,25.0
"2011","E00008480","E00008480","Total",433,34,35,21,37,17,14,17,35,27,94,74,14,9,5,0,0,28.6,26.0
"2011","E00008489","E00008489","Total",316,33,11,6,15,2,5,11,38,32,75,67,8,7,6,0,0,31.7,31.0
"2011","E00008458","E00008458","Total",246,15,5,3,15,3,7,6,25,27,101,29,3,1,5,1,0,30.3,31.0
"2011","E00008459","E00008459","Total",599,24,7,4,7,2,2,57,197,137,133,25,2,2,0,0,0,25.9,24.0
"2011","E00008461","E00008461","Total",361,39,26,16,31,4,12,14,22,21,81,60,15,8,11,0,1,29.9,28.0
"2011","E00008472","E00008472","Total",391,71,19,11,20,1,2,6,33,71,110,34,4,3,5,1,0,25.5,27.0
"2011","E00008475","E00008475","Total",251,33,14,3,21,2,3,5,20,14,65,39,11,9,7,4,1,32.2,31.0
"2011","E00008446","E00008446","Total",485,41,28,21,38,6,29,6,32,42,111,88,21,13,9,0,0,30.8,29.0
"2011","E00008447","E00008447","Total",497,67,30,15,26,2,8,5,21,71,146,52,18,18,13,4,1,30.6,30.0
"2011","E00008488","E00008488","Total",229,32,17,5,5,5,2,2,7,33,57,30,8,16,9,1,0,32.8,31.0
"2011","E00008490","E00008490","Total",313,77,29,8,16,2,4,4,27,36,96,11,2,0,1,0,0,20.3,22.0
"2011","E00008477","E00008477","Total",476,44,30,16,59,13,32,20,39,34,84,74,9,17,5,0,0,27.4,22.0
"2011","E00008481","E00008481","Total",302,27,17,15,31,11,15,8,16,6,66,44,12,19,11,3,1,32.4,32.0
"2011","E00008483","E00008483","Total",425,28,28,13,48,7,15,13,27,22,112,76,14,18,4,0,0,31.0,31.0
"2011","E00008487","E00008487","Total",473,67,28,27,61,11,20,13,38,19,96,68,12,8,4,0,1,25.6,21.0
"2011","E00007839","E00007839","Total",262,17,11,3,13,2,3,7,10,26,91,48,10,14,4,2,1,35.3,34.5
"2011","E00007841","E00007841","Total",185,6,1,1,4,1,2,4,6,13,51,22,10,23,18,14,9,50.4,46.0
"2011","E00007843","E00007843","Total",314,17,9,5,9,1,11,11,19,38,91,55,18,18,10,1,1,36.6,35.0
"2011","E00007858","E00007858","Total",268,15,8,6,5,1,3,3,37,28,91,27,15,18,8,0,3,36.0,34.0
"2011","E00007867","E00007867","Total",229,21,7,5,14,1,6,3,8,21,59,44,9,22,6,1,2,36.9,37.0
"2011","E00007877","E00007877","Total",233,9,6,7,6,1,6,5,4,25,77,34,13,15,16,7,2,41.4,37.0
"2011","E00007880","E00007880","Total",202,9,3,1,7,5,2,1,4,6,57,26,18,28,15,8,12,49.9,51.0
"2011","E00007859","E00007859","Total",229,27,12,5,6,1,4,4,12,29,80,34,5,6,1,2,1,31.2,32.0
"2011","E00007861","E00007861","Total",224,22,10,7,21,1,3,7,13,18,57,45,8,8,1,2,1,31.5,31.0
"2011","E00007862","E00007862","Total",292,19,8,7,15,3,7,8,18,7,63,63,18,22,26,7,1,41.7,43.0
"2011","E00007865","E00007865","Total",249,12,14,9,12,2,4,4,6,20,67,53,18,19,6,2,1,38.4,38.0
"2011","E00007866","E00007866","Total",332,28,15,6,18,4,7,4,14,18,97,81,7,19,12,1,1,36.4,38.0
"2011","E00007869","E00007869","Total",206,15,10,4,7,2,0,2,14,18,57,30,12,26,5,4,0,38.7,37.0
"2011","E00007842","E00007842","Total",233,25,2,5,3,0,2,1,13,25,99,24,9,11,8,3,3,35.6,33.0
"2011","E00007860","E00007860","Total",300,26,11,6,12,3,6,10,19,19,88,51,17,24,7,1,0,36.3,37.0
"2011","E00007863","E00007863","Total",199,6,5,1,15,1,7,3,16,10,43,51,9,17,12,3,0,41.5,43.0
"2011","E00007870","E00007870","Total",248,10,10,5,11,4,4,10,18,17,55,59,13,9,15,8,0,39.7,40.0
"2011","E00007874","E00007874","Total",266,17,10,3,6,2,4,2,3,6,40,27,17,32,48,33,16,56.1,63.5
"2011","E00007876","E00007876","Total",245,12,10,6,15,8,3,4,15,19,69,46,8,14,11,3,2,37.5,36.0
"2011","E00007864","E00007864","Total",140,2,1,0,0,0,0,0,7,9,13,38,8,31,21,7,3,58.1,59.5
"2011","E00007871","E00007871","Total",289,12,11,12,16,3,4,4,18,18,71,61,18,25,14,1,1,39.4,38.0
"2011","E00007872","E00007872","Total",320,34,17,4,20,5,14,4,23,21,85,56,13,17,5,1,1,32.9,33.0
"2011","E00007873","E00007873","Total",230,6,2,0,3,1,3,6,32,16,99,24,12,10,13,2,1,38.7,35.0
"2011","E00007875","E00007875","Total",252,21,8,1,9,2,8,2,9,18,76,48,11,21,14,3,1,39.5,38.0
"2011","E00176580","E00176580","Total",182,7,2,4,1,1,2,0,11,39,100,14,0,0,1,0,0,31.2,31.0
"2011","E00176592","E00176592","Total",212,28,4,4,9,0,1,2,18,36,93,10,2,5,0,0,0,27.3,30.0
"2011","E00176594","E00176594","Total",265,13,10,7,18,4,5,8,16,10,39,75,17,28,12,3,0,40.6,45.0
