"date","geography","geography code","Rural Urban","Sex: All persons; Occupation: All categories: Occupation; measures: Value","Sex: All persons; Occupation: 1. Managers, directors and senior officials; measures: Value","Sex: All persons; Occupation: 2. Professional occupations; measures: Value","Sex: All persons; Occupation: 3. Associate professional and technical occupations; measures: Value","Sex: All persons; Occupation: 4. Administrative and secretarial occupations; measures: Value","Sex: All persons; Occupation: 5. Skilled trades occupations; measures: Value","Sex: All persons; Occupation: 6. Caring, leisure and other service occupations; measures: Value","Sex: All persons; Occupation: 7. Sales and customer service occupations; measures: Value","Sex: All persons; Occupation: 8. Process plant and machine operatives; measures: Value","Sex: All persons; Occupation: 9. Elementary occupations; measures: Value","Sex: Males; Occupation: All categories: Occupation; measures: Value","Sex: Males; Occupation: 1. Managers, directors and senior officials; measures: Value","Sex: Males; Occupation: 2. Professional occupations; measures: Value","Sex: Males; Occupation: 3. Associate professional and technical occupations; measures: Value","Sex: Males; Occupation: 4. Administrative and secretarial occupations; measures: Value","Sex: Males; Occupation: 5. Skilled trades occupations; measures: Value","Sex: Males; Occupation: 6. Caring, leisure and other service occupations; measures: Value","Sex: Males; Occupation: 7. Sales and customer service occupations; measures: Value","Sex: Males; Occupation: 8. Process plant and machine operatives; measures: Value","Sex: Males; Occupation: 9. Elementary occupations; measures: Value","Sex: Females; Occupation: All categories: Occupation; measures: Value","Sex: Females; Occupation: 1. Managers, directors and senior officials; measures: Value","Sex: Females; Occupation: 2. Professional occupations; measures: Value","Sex: Females; Occupation: 3. Associate professional and technical occupations; measures: Value","Sex: Females; Occupation: 4. Administrative and secretarial occupations; measures: Value","Sex: Females; Occupation: 5. Skilled trades occupations; measures: Value","Sex: Females; Occupation: 6. Caring, leisure and other service occupations; measures: Value","Sex: Females; Occupation: 7. Sales and customer service occupations; measures: Value","Sex: Females; Occupation: 8. Process plant and machine operatives; measures: Value","Sex: Females; Occupation: 9. Elementary occupations; measures: Value"
"2011","E00055351","E00055351","Total",177,12,21,24,18,17,20,23,23,19,94,7,11,13,6,16,3,8,20,10,83,5,10,11,12,1,17,15,3,9
"2011","E00055352","E00055352","Total",144,14,15,13,11,22,18,18,12,21,73,11,7,6,1,19,1,7,10,11,71,3,8,7,10,3,17,11,2,10
"2011","E00055354","E00055354","Total",151,9,18,15,14,17,19,19,23,17,81,4,7,7,3,17,3,9,19,12,70,5,11,8,11,0,16,10,4,5
"2011","E00055322","E00055322","Total",119,6,17,20,8,12,13,8,17,18,63,4,10,7,1,10,0,6,15,10,56,2,7,13,7,2,13,2,2,8
"2011","E00055323","E00055323","Total",204,29,31,28,24,25,18,16,17,16,111,16,15,20,10,21,2,7,15,5,93,13,16,8,14,4,16,9,2,11
"2011","E00055326","E00055326","Total",134,10,15,12,17,19,17,12,13,19,67,8,8,6,4,17,3,4,11,6,67,2,7,6,13,2,14,8,2,13
"2011","E00055350","E00055350","Total",167,20,31,29,13,15,15,15,12,17,88,10,12,18,2,14,4,7,11,10,79,10,19,11,11,1,11,8,1,7
"2011","E00055353","E00055353","Total",170,12,15,15,22,20,18,21,17,30,85,8,9,8,4,18,2,7,16,13,85,4,6,7,18,2,16,14,1,17
"2011","E00055390","E00055390","Total",220,20,34,34,25,28,25,19,18,17,115,13,17,20,3,24,3,5,17,13,105,7,17,14,22,4,22,14,1,4
"2011","E00055394","E00055394","Total",166,9,18,31,19,22,15,14,18,20,92,7,9,21,7,20,0,5,17,6,74,2,9,10,12,2,15,9,1,14
"2011","E00055419","E00055419","Total",67,6,13,9,8,6,9,3,3,10,36,4,8,4,2,5,2,1,3,7,31,2,5,5,6,1,7,2,0,3
"2011","E00055420","E00055420","Total",162,16,36,12,22,21,10,18,12,15,94,13,18,7,6,20,2,9,10,9,68,3,18,5,16,1,8,9,2,6
"2011","E00055421","E00055421","Total",158,16,53,15,28,7,16,13,4,6,78,12,25,12,5,7,3,6,4,4,80,4,28,3,23,0,13,7,0,2
"2011","E00055395","E00055395","Total",154,16,19,11,15,21,15,14,23,20,80,12,6,6,3,19,0,4,21,9,74,4,13,5,12,2,15,10,2,11
"2011","E00055396","E00055396","Total",181,23,21,18,26,28,21,16,14,14,89,15,6,12,4,27,4,3,12,6,92,8,15,6,22,1,17,13,2,8
"2011","E00055398","E00055398","Total",145,20,25,24,19,17,14,9,9,8,69,12,10,17,2,13,0,3,9,3,76,8,15,7,17,4,14,6,0,5
"2011","E00055427","E00055427","Total",217,21,22,34,31,28,21,18,22,20,115,16,10,17,11,27,3,5,17,9,102,5,12,17,20,1,18,13,5,11
"2011","E00055428","E00055428","Total",135,12,17,7,14,20,16,14,18,17,70,6,6,4,5,17,2,6,18,6,65,6,11,3,9,3,14,8,0,11
"2011","E00055391","E00055391","Total",161,21,15,21,20,25,14,11,19,15,86,15,10,7,2,22,4,4,15,7,75,6,5,14,18,3,10,7,4,8
"2011","E00055392","E00055392","Total",130,8,10,16,25,18,10,13,20,10,72,7,6,12,2,17,1,5,17,5,58,1,4,4,23,1,9,8,3,5
"2011","E00055410","E00055410","Total",182,29,39,22,21,29,13,6,7,16,97,16,19,11,2,28,3,3,4,11,85,13,20,11,19,1,10,3,3,5
"2011","E00055424","E00055424","Total",172,10,18,19,26,29,19,16,15,20,92,8,4,12,10,27,2,7,13,9,80,2,14,7,16,2,17,9,2,11
"2011","E00055426","E00055426","Total",146,7,22,18,16,27,13,14,11,18,76,4,7,10,1,24,3,6,10,11,70,3,15,8,15,3,10,8,1,7
"2011","E00055393","E00055393","Total",154,8,14,21,19,25,18,12,15,22,78,6,5,9,8,22,1,2,13,12,76,2,9,12,11,3,17,10,2,10
"2011","E00055397","E00055397","Total",299,28,42,47,35,49,31,19,25,23,159,14,21,27,7,42,6,8,21,13,140,14,21,20,28,7,25,11,4,10
"2011","E00055399","E00055399","Total",184,17,23,18,21,30,20,15,24,16,98,11,16,11,5,26,3,3,18,5,86,6,7,7,16,4,17,12,6,11
"2011","E00055401","E00055401","Total",132,15,17,16,14,21,17,6,11,15,67,7,8,10,1,19,4,1,9,8,65,8,9,6,13,2,13,5,2,7
"2011","E00055402","E00055402","Total",127,12,11,10,15,25,11,16,12,15,72,9,5,5,6,23,1,6,11,6,55,3,6,5,9,2,10,10,1,9
"2011","E00055400","E00055400","Total",236,26,42,31,23,28,20,20,24,22,125,19,19,13,4,25,4,8,24,9,111,7,23,18,19,3,16,12,0,13
"2011","E00055403","E00055403","Total",113,5,12,5,11,10,17,9,21,23,56,2,6,3,3,10,1,3,17,11,57,3,6,2,8,0,16,6,4,12
"2011","E00055404","E00055404","Total",94,3,6,9,6,7,17,13,12,21,37,3,3,4,0,5,3,5,7,7,57,0,3,5,6,2,14,8,5,14
"2011","E00055405","E00055405","Total",175,13,26,14,14,30,17,20,17,24,92,9,10,7,2,27,1,10,14,12,83,4,16,7,12,3,16,10,3,12
"2011","E00055406","E00055406","Total",153,10,16,8,23,19,30,9,14,24,74,6,8,3,4,19,5,4,12,13,79,4,8,5,19,0,25,5,2,11
"2011","E00054816","E00054816","Total",147,16,23,19,20,24,18,11,10,6,72,10,6,13,0,20,6,2,10,5,75,6,17,6,20,4,12,9,0,1
"2011","E00054827","E00054827","Total",124,14,15,20,20,17,7,13,7,11,67,11,6,12,3,16,5,5,5,4,57,3,9,8,17,1,2,8,2,7
"2011","E00054832","E00054832","Total",155,21,38,19,23,14,15,8,8,9,71,13,16,8,3,14,2,3,7,5,84,8,22,11,20,0,13,5,1,4
"2011","E00054833","E00054833","Total",132,13,29,14,17,22,13,6,9,9,70,8,11,10,3,21,2,2,9,4,62,5,18,4,14,1,11,4,0,5
"2011","E00054834","E00054834","Total",136,23,27,20,22,13,9,5,14,3,67,15,9,13,2,13,1,1,12,1,69,8,18,7,20,0,8,4,2,2
"2011","E00054837","E00054837","Total",137,20,22,18,16,14,14,9,12,12,67,10,10,11,2,13,2,2,11,6,70,10,12,7,14,1,12,7,1,6
"2011","E00054810","E00054810","Total",171,10,24,20,28,27,15,15,14,18,87,7,13,11,5,21,1,4,12,13,84,3,11,9,23,6,14,11,2,5
"2011","E00054818","E00054818","Total",144,16,29,14,16,12,16,13,14,14,80,9,19,7,4,11,3,8,11,8,64,7,10,7,12,1,13,5,3,6
"2011","E00054836","E00054836","Total",155,27,33,25,19,10,14,10,6,11,82,18,14,16,7,9,1,6,6,5,73,9,19,9,12,1,13,4,0,6
"2011","E00054838","E00054838","Total",189,25,28,15,31,14,29,18,16,13,94,15,15,11,10,13,3,8,14,5,95,10,13,4,21,1,26,10,2,8
"2011","E00054839","E00054839","Total",188,20,36,31,29,17,15,10,17,13,91,15,14,12,4,16,4,5,14,7,97,5,22,19,25,1,11,5,3,6
"2011","E00054811","E00054811","Total",120,10,11,13,16,18,9,11,12,20,70,7,7,8,5,16,1,5,11,10,50,3,4,5,11,2,8,6,1,10
"2011","E00054813","E00054813","Total",143,8,10,14,16,17,25,19,14,20,76,5,3,9,6,16,3,9,13,12,67,3,7,5,10,1,22,10,1,8
"2011","E00054820","E00054820","Total",77,10,13,12,14,13,5,3,2,5,43,7,8,5,4,13,1,1,2,2,34,3,5,7,10,0,4,2,0,3
"2011","E00054824","E00054824","Total",140,20,29,23,12,13,10,11,13,9,81,11,10,16,4,12,4,4,12,8,59,9,19,7,8,1,6,7,1,1
"2011","E00054842","E00054842","Total",149,12,25,16,23,19,24,10,9,11,74,6,14,9,7,18,5,3,8,4,75,6,11,7,16,1,19,7,1,7
"2011","E00054844","E00054844","Total",120,5,10,15,17,17,12,18,9,17,69,2,4,11,7,16,2,8,8,11,51,3,6,4,10,1,10,10,1,6
"2011","E00054817","E00054817","Total",156,13,15,16,16,16,23,12,22,23,81,12,8,7,1,13,4,2,17,17,75,1,7,9,15,3,19,10,5,6
"2011","E00054828","E00054828","Total",111,10,11,16,12,7,15,12,8,20,47,5,3,11,1,5,2,5,7,8,64,5,8,5,11,2,13,7,1,12
"2011","E00054829","E00054829","Total",126,15,24,14,15,15,5,10,7,21,61,9,9,10,5,13,0,2,6,7,65,6,15,4,10,2,5,8,1,14
"2011","E00054830","E00054830","Total",49,0,4,4,5,3,10,1,7,15,24,0,1,3,2,3,0,0,6,9,25,0,3,1,3,0,10,1,1,6
"2011","E00054831","E00054831","Total",60,2,3,3,5,12,13,5,7,10,33,0,2,0,1,12,5,2,3,8,27,2,1,3,4,0,8,3,4,2
"2011","E00054835","E00054835","Total",65,7,5,4,1,11,10,10,7,10,30,3,2,3,0,7,1,3,6,5,35,4,3,1,1,4,9,7,1,5
"2011","E00055200","E00055200","Total",153,9,26,14,25,22,18,7,17,15,81,6,12,6,9,20,3,2,17,6,72,3,14,8,16,2,15,5,0,9
"2011","E00055201","E00055201","Total",175,24,34,18,15,19,20,7,20,18,89,13,11,10,3,17,6,2,17,10,86,11,23,8,12,2,14,5,3,8
"2011","E00055202","E00055202","Total",136,10,21,17,20,15,6,10,15,22,69,8,9,9,5,12,2,5,12,7,67,2,12,8,15,3,4,5,3,15
"2011","E00055203","E00055203","Total",148,13,29,22,15,14,18,7,7,23,81,7,14,16,4,12,7,3,6,12,67,6,15,6,11,2,11,4,1,11
"2011","E00055207","E00055207","Total",176,10,32,19,21,30,19,11,12,22,97,6,16,10,8,24,3,7,9,14,79,4,16,9,13,6,16,4,3,8
"2011","E00055032","E00055032","Total",206,27,27,19,20,29,25,14,16,29,99,17,10,10,2,27,2,2,14,15,107,10,17,9,18,2,23,12,2,14
"2011","E00055038","E00055038","Total",272,29,62,36,23,28,37,18,25,14,137,17,32,19,4,23,10,7,18,7,135,12,30,17,19,5,27,11,7,7
"2011","E00055039","E00055039","Total",200,29,41,24,21,27,21,9,9,19,97,14,16,15,4,24,3,3,9,9,103,15,25,9,17,3,18,6,0,10
"2011","E00055040","E00055040","Total",145,11,28,10,10,29,16,4,12,25,75,7,11,4,2,26,2,1,10,12,70,4,17,6,8,3,14,3,2,13
"2011","E00055041","E00055041","Total",202,23,38,31,33,20,22,10,12,13,108,17,22,17,10,18,3,5,12,4,94,6,16,14,23,2,19,5,0,9
"2011","E00055209","E00055209","Total",195,22,44,32,17,31,15,9,11,14,101,17,19,16,1,28,3,3,8,6,94,5,25,16,16,3,12,6,3,8
"2011","E00055210","E00055210","Total",183,34,52,24,16,13,13,9,10,12,87,23,27,7,2,11,0,2,9,6,96,11,25,17,14,2,13,7,1,6
"2011","E00055213","E00055213","Total",154,21,17,17,22,20,11,12,14,20,74,14,6,9,3,20,0,1,13,8,80,7,11,8,19,0,11,11,1,12
"2011","E00055215","E00055215","Total",201,33,40,29,17,30,13,9,10,20,109,16,20,14,7,27,1,4,8,12,92,17,20,15,10,3,12,5,2,8
"2011","E00055225","E00055225","Total",146,13,43,21,19,15,12,9,5,9,72,7,23,13,4,11,1,4,5,4,74,6,20,8,15,4,11,5,0,5
"2011","E00055208","E00055208","Total",131,8,10,8,16,14,17,13,21,24,67,5,2,5,4,14,4,4,18,11,64,3,8,3,12,0,13,9,3,13
"2011","E00055217","E00055217","Total",101,12,7,12,8,11,10,5,16,20,47,7,2,7,1,9,1,2,12,6,54,5,5,5,7,2,9,3,4,14
"2011","E00055218","E00055218","Total",79,5,10,10,9,9,10,12,7,7,39,4,4,3,3,6,3,4,7,5,40,1,6,7,6,3,7,8,0,2
"2011","E00055219","E00055219","Total",94,0,8,8,6,14,12,7,17,22,44,0,5,3,1,13,1,2,14,5,50,0,3,5,5,1,11,5,3,17
"2011","E00055220","E00055220","Total",131,10,17,17,13,19,18,6,14,17,65,5,4,7,4,18,2,2,12,11,66,5,13,10,9,1,16,4,2,6
"2011","E00055211","E00055211","Total",198,14,40,26,22,20,18,14,18,26,98,9,13,17,5,19,4,4,15,12,100,5,27,9,17,1,14,10,3,14
"2011","E00055212","E00055212","Total",141,8,13,13,12,17,19,12,28,19,73,6,3,9,4,14,4,4,25,4,68,2,10,4,8,3,15,8,3,15
"2011","E00055214","E00055214","Total",152,8,5,8,18,26,19,23,19,26,83,5,1,5,6,24,4,10,16,12,69,3,4,3,12,2,15,13,3,14
"2011","E00055216","E00055216","Total",152,18,27,12,21,23,15,6,19,11,82,11,12,8,3,20,2,0,18,8,70,7,15,4,18,3,13,6,1,3
"2011","E00055221","E00055221","Total",149,18,38,20,23,13,9,5,14,9,75,14,17,10,3,12,3,0,11,5,74,4,21,10,20,1,6,5,3,4
"2011","E00055288","E00055288","Total",142,18,43,27,17,12,9,4,3,9,77,12,18,19,3,12,1,2,3,7,65,6,25,8,14,0,8,2,0,2
"2011","E00055290","E00055290","Total",134,11,35,17,17,18,7,10,11,8,65,5,14,8,3,16,0,4,11,4,69,6,21,9,14,2,7,6,0,4
"2011","E00055292","E00055292","Total",157,12,56,24,13,10,9,7,13,13,91,8,32,16,3,9,3,2,13,5,66,4,24,8,10,1,6,5,0,8
"2011","E00055315","E00055315","Total",152,21,39,17,15,19,8,7,13,13,83,10,22,7,5,18,2,2,11,6,69,11,17,10,10,1,6,5,2,7
"2011","E00168683","E00168683","Total",213,29,80,34,23,9,14,11,5,8,109,15,36,22,10,9,2,6,5,4,104,14,44,12,13,0,12,5,0,4
"2011","E00168684","E00168684","Total",125,10,48,31,18,3,4,4,5,2,62,7,28,12,4,3,1,1,5,1,63,3,20,19,14,0,3,3,0,1
"2011","E00055299","E00055299","Total",153,17,50,23,20,13,12,5,6,7,77,11,14,17,7,13,3,1,6,5,76,6,36,6,13,0,9,4,0,2
"2011","E00055300","E00055300","Total",126,13,34,20,20,9,12,7,7,4,66,9,16,14,4,7,4,4,7,1,60,4,18,6,16,2,8,3,0,3
"2011","E00055301","E00055301","Total",121,16,33,15,13,14,14,8,5,3,54,9,10,9,5,9,4,3,5,0,67,7,23,6,8,5,10,5,0,3
"2011","E00055302","E00055302","Total",188,24,78,20,26,9,12,8,7,4,91,15,39,11,4,8,2,2,7,3,97,9,39,9,22,1,10,6,0,1
"2011","E00055303","E00055303","Total",192,21,42,23,23,27,14,13,13,16,101,12,24,8,9,24,1,7,11,5,91,9,18,15,14,3,13,6,2,11
"2011","E00055305","E00055305","Total",154,25,36,24,16,17,13,9,8,6,80,13,22,10,4,16,0,5,7,3,74,12,14,14,12,1,13,4,1,3
"2011","E00055289","E00055289","Total",150,7,43,22,12,9,19,15,10,13,82,5,21,13,5,9,5,8,9,7,68,2,22,9,7,0,14,7,1,6
"2011","E00055294","E00055294","Total",169,19,39,21,24,23,13,11,12,7,96,11,20,10,6,22,3,6,12,6,73,8,19,11,18,1,10,5,0,1
"2011","E00055296","E00055296","Total",124,14,18,19,15,15,9,12,12,10,61,7,6,10,3,15,3,3,12,2,63,7,12,9,12,0,6,9,0,8
"2011","E00055297","E00055297","Total",153,17,62,21,24,6,6,7,3,7,81,10,35,13,3,6,2,4,3,5,72,7,27,8,21,0,4,3,0,2
"2011","E00055298","E00055298","Total",156,22,61,19,19,13,6,6,5,5,77,11,29,14,5,12,0,1,4,1,79,11,32,5,14,1,6,5,1,4
"2011","E00055283","E00055283","Total",248,43,54,44,31,23,23,12,8,10,121,28,23,23,6,20,1,5,8,7,127,15,31,21,25,3,22,7,0,3
"2011","E00055284","E00055284","Total",99,9,22,11,11,17,15,3,5,6,49,3,12,5,1,14,5,2,4,3,50,6,10,6,10,3,10,1,1,3
"2011","E00055295","E00055295","Total",113,16,37,17,15,2,7,11,2,6,57,13,22,11,2,2,1,1,2,3,56,3,15,6,13,0,6,10,0,3
"2011","E00055304","E00055304","Total",143,18,25,19,19,16,16,14,5,11,71,12,10,13,3,15,1,7,5,5,72,6,15,6,16,1,15,7,0,6
"2011","E00055306","E00055306","Total",151,15,31,10,26,11,22,10,15,11,73,11,17,6,6,10,2,3,15,3,78,4,14,4,20,1,20,7,0,8
"2011","E00055307","E00055307","Total",34,1,6,0,3,6,5,4,2,7,20,0,4,0,0,5,2,1,1,7,14,1,2,0,3,1,3,3,1,0
"2011","E00054867","E00054867","Total",50,7,9,7,3,9,4,4,4,3,25,4,2,4,1,7,2,1,4,0,25,3,7,3,2,2,2,3,0,3
"2011","E00054877","E00054877","Total",216,39,71,37,16,22,12,7,4,8,103,21,28,18,2,21,4,3,3,3,113,18,43,19,14,1,8,4,1,5
"2011","E00054878","E00054878","Total",131,20,25,15,13,16,12,11,11,8,66,14,7,9,1,14,1,7,10,3,65,6,18,6,12,2,11,4,1,5
"2011","E00054879","E00054879","Total",91,5,14,10,12,15,14,2,6,13,41,4,5,7,0,14,0,0,5,6,50,1,9,3,12,1,14,2,1,7
"2011","E00054880","E00054880","Total",217,12,47,28,21,30,29,17,12,21,111,5,26,16,4,27,7,6,10,10,106,7,21,12,17,3,22,11,2,11
"2011","E00054870","E00054870","Total",158,15,32,16,26,22,12,9,14,12,78,6,17,11,4,19,4,2,12,3,80,9,15,5,22,3,8,7,2,9
"2011","E00054871","E00054871","Total",161,22,25,28,16,22,14,9,15,10,79,15,9,13,2,21,1,3,13,2,82,7,16,15,14,1,13,6,2,8
"2011","E00054872","E00054872","Total",160,19,34,21,18,26,17,7,13,5,88,9,17,14,2,25,3,4,11,3,72,10,17,7,16,1,14,3,2,2
"2011","E00054874","E00054874","Total",162,24,22,10,16,27,20,14,12,17,87,16,11,5,3,22,7,6,10,7,75,8,11,5,13,5,13,8,2,10
"2011","E00054875","E00054875","Total",115,9,13,16,16,18,13,7,11,12,62,5,7,11,1,16,3,3,7,9,53,4,6,5,15,2,10,4,4,3
"2011","E00054865","E00054865","Total",123,12,11,11,9,24,21,9,11,15,72,8,5,8,1,23,5,2,10,10,51,4,6,3,8,1,16,7,1,5
"2011","E00054866","E00054866","Total",159,26,27,18,19,25,14,7,7,16,83,16,14,11,3,24,2,0,7,6,76,10,13,7,16,1,12,7,0,10
"2011","E00054869","E00054869","Total",180,36,32,26,27,26,11,4,7,11,98,18,19,15,5,24,1,1,6,9,82,18,13,11,22,2,10,3,1,2
"2011","E00054873","E00054873","Total",58,5,6,8,8,11,7,7,5,1,31,4,3,2,2,9,1,5,5,0,27,1,3,6,6,2,6,2,0,1
"2011","E00055365","E00055365","Total",109,10,9,21,6,14,11,8,12,18,56,4,4,7,4,12,2,5,9,9,53,6,5,14,2,2,9,3,3,9
"2011","E00055366","E00055366","Total",117,7,19,10,13,18,19,9,9,13,63,3,9,5,4,18,5,3,8,8,54,4,10,5,9,0,14,6,1,5
"2011","E00055367","E00055367","Total",131,7,11,14,4,26,20,14,20,15,71,5,3,5,0,22,3,7,19,7,60,2,8,9,4,4,17,7,1,8
"2011","E00055369","E00055369","Total",135,16,14,18,18,21,17,10,15,6,65,7,3,11,3,20,3,0,12,6,70,9,11,7,15,1,14,10,3,0
"2011","E00055370","E00055370","Total",136,13,21,14,14,22,25,8,9,10,65,8,7,7,3,20,4,3,9,4,71,5,14,7,11,2,21,5,0,6
"2011","E00055174","E00055174","Total",175,17,36,32,28,15,16,17,6,8,92,11,18,24,6,14,5,7,6,1,83,6,18,8,22,1,11,10,0,7
"2011","E00055175","E00055175","Total",165,30,47,25,25,10,6,10,5,7,90,21,22,12,11,9,2,6,3,4,75,9,25,13,14,1,4,4,2,3
"2011","E00055186","E00055186","Total",125,31,28,19,14,11,7,7,4,4,71,21,13,13,2,10,2,3,4,3,54,10,15,6,12,1,5,4,0,1
"2011","E00055197","E00055197","Total",160,23,40,27,24,14,9,7,4,12,82,13,19,16,4,14,3,3,4,6,78,10,21,11,20,0,6,4,0,6
"2011","E00055185","E00055185","Total",144,10,26,18,27,20,13,8,9,13,77,8,14,9,3,20,0,5,9,9,67,2,12,9,24,0,13,3,0,4
"2011","E00055187","E00055187","Total",186,24,22,28,31,18,13,25,16,9,100,15,12,17,7,17,1,12,15,4,86,9,10,11,24,1,12,13,1,5
"2011","E00055189","E00055189","Total",111,23,24,20,12,6,9,8,6,3,55,15,11,11,2,5,1,3,6,1,56,8,13,9,10,1,8,5,0,2
"2011","E00055191","E00055191","Total",181,27,36,29,24,19,10,14,10,12,97,19,15,16,5,17,0,8,9,8,84,8,21,13,19,2,10,6,1,4
"2011","E00055206","E00055206","Total",162,19,36,23,10,20,13,14,14,13,91,12,19,14,3,20,1,6,14,2,71,7,17,9,7,0,12,8,0,11
"2011","E00055178","E00055178","Total",151,11,18,19,22,22,15,12,12,20,80,8,6,11,6,20,6,3,9,11,71,3,12,8,16,2,9,9,3,9
"2011","E00055179","E00055179","Total",155,12,22,19,18,21,21,10,9,23,81,9,11,13,2,20,1,2,9,14,74,3,11,6,16,1,20,8,0,9
"2011","E00055180","E00055180","Total",148,18,22,23,20,22,7,12,13,11,81,14,7,15,1,21,2,2,12,7,67,4,15,8,19,1,5,10,1,4
"2011","E00055182","E00055182","Total",168,15,23,31,21,20,13,14,16,15,91,11,11,21,3,19,2,6,13,5,77,4,12,10,18,1,11,8,3,10
"2011","E00055205","E00055205","Total",87,7,12,10,5,15,8,10,15,5,46,2,3,5,2,14,3,4,11,2,41,5,9,5,3,1,5,6,4,3
"2011","E00055181","E00055181","Total",157,10,13,26,10,17,22,17,15,27,83,6,3,17,3,16,5,6,14,13,74,4,10,9,7,1,17,11,1,14
"2011","E00055183","E00055183","Total",143,14,23,20,14,20,11,13,15,13,78,10,9,10,1,18,4,1,15,10,65,4,14,10,13,2,7,12,0,3
"2011","E00055188","E00055188","Total",121,18,14,13,11,8,15,17,11,14,57,9,7,7,5,6,1,5,10,7,64,9,7,6,6,2,14,12,1,7
"2011","E00055190","E00055190","Total",183,30,42,25,16,27,12,14,7,10,104,20,20,15,2,27,3,5,7,5,79,10,22,10,14,0,9,9,0,5
"2011","E00055194","E00055194","Total",142,18,19,18,15,23,14,13,12,10,79,16,6,9,3,22,1,7,10,5,63,2,13,9,12,1,13,6,2,5
"2011","E00054895","E00054895","Total",247,25,39,33,37,39,27,17,17,13,128,14,14,24,8,37,5,2,16,8,119,11,25,9,29,2,22,15,1,5
"2011","E00054906","E00054906","Total",121,8,11,12,7,16,15,17,13,22,56,3,4,7,0,14,2,4,12,10,65,5,7,5,7,2,13,13,1,12
"2011","E00054907","E00054907","Total",117,2,11,5,11,19,20,8,13,28,59,0,6,3,3,18,1,2,12,14,58,2,5,2,8,1,19,6,1,14
"2011","E00054909","E00054909","Total",81,2,8,4,7,10,15,8,10,17,42,2,5,2,2,10,1,3,9,8,39,0,3,2,5,0,14,5,1,9
"2011","E00054911","E00054911","Total",173,26,31,21,19,19,27,10,13,7,92,21,11,14,5,17,2,6,12,4,81,5,20,7,14,2,25,4,1,3
"2011","E00054890","E00054890","Total",180,14,35,15,20,27,23,7,18,21,87,7,13,6,1,25,5,4,13,13,93,7,22,9,19,2,18,3,5,8
"2011","E00054893","E00054893","Total",181,25,18,20,32,25,14,13,11,23,86,16,8,12,6,23,1,1,10,9,95,9,10,8,26,2,13,12,1,14
"2011","E00054903","E00054903","Total",206,15,26,24,35,34,23,14,16,19,99,10,15,12,2,29,5,3,14,9,107,5,11,12,33,5,18,11,2,10
"2011","E00054912","E00054912","Total",113,8,14,19,15,10,9,12,9,17,56,7,7,11,3,7,3,3,8,7,57,1,7,8,12,3,6,9,1,10
"2011","E00168676","E00168676","Total",184,23,28,26,38,26,13,12,8,10,88,15,17,17,5,23,2,1,5,3,96,8,11,9,33,3,11,11,3,7
"2011","E00168678","E00168678","Total",177,18,29,26,25,19,23,6,18,13,90,11,11,17,7,17,5,2,15,5,87,7,18,9,18,2,18,4,3,8
"2011","E00054889","E00054889","Total",152,17,40,23,16,17,14,7,9,9,85,14,21,13,4,15,4,2,6,6,67,3,19,10,12,2,10,5,3,3
"2011","E00054902","E00054902","Total",162,14,30,16,20,19,23,11,11,18,79,10,11,10,6,18,1,5,10,8,83,4,19,6,14,1,22,6,1,10
"2011","E00054904","E00054904","Total",66,4,9,8,4,7,6,4,10,14,36,2,6,6,0,5,0,1,9,7,30,2,3,2,4,2,6,3,1,7
"2011","E00054905","E00054905","Total",105,5,7,4,15,14,24,12,7,17,46,3,2,1,3,12,5,2,7,11,59,2,5,3,12,2,19,10,0,6
"2011","E00054908","E00054908","Total",105,7,8,16,7,16,10,10,16,15,55,5,3,7,1,16,2,2,13,6,50,2,5,9,6,0,8,8,3,9
"2011","E00055184","E00055184","Total",136,8,36,15,19,15,9,15,8,11,72,6,16,9,4,12,3,8,7,7,64,2,20,6,15,3,6,7,1,4
"2011","E00055192","E00055192","Total",176,19,31,26,14,35,16,7,10,18,92,10,15,14,0,29,2,3,10,9,84,9,16,12,14,6,14,4,0,9
"2011","E00055193","E00055193","Total",221,30,33,23,40,20,21,16,15,23,115,21,19,15,9,18,3,5,14,11,106,9,14,8,31,2,18,11,1,12
"2011","E00055196","E00055196","Total",153,14,26,21,22,26,6,14,13,11,78,9,10,10,2,24,0,5,13,5,75,5,16,11,20,2,6,9,0,6
"2011","E00055204","E00055204","Total",95,13,10,11,15,10,6,5,7,18,49,9,4,6,6,8,0,2,6,8,46,4,6,5,9,2,6,3,1,10
"2011","E00055176","E00055176","Total",152,16,27,24,17,19,9,22,8,10,78,13,10,17,1,16,0,7,8,6,74,3,17,7,16,3,9,15,0,4
"2011","E00055177","E00055177","Total",140,11,18,17,16,22,14,13,14,15,70,7,11,5,3,18,1,4,13,8,70,4,7,12,13,4,13,9,1,7
"2011","E00055195","E00055195","Total",24,4,2,0,2,3,3,5,2,3,14,2,2,0,1,3,1,2,2,1,10,2,0,0,1,0,2,3,0,2
"2011","E00055198","E00055198","Total",186,22,22,24,33,17,27,14,16,11,94,13,12,16,8,15,3,6,14,7,92,9,10,8,25,2,24,8,2,4
"2011","E00055199","E00055199","Total",128,11,22,10,14,21,17,9,10,14,62,4,8,7,3,19,2,3,8,8,66,7,14,3,11,2,15,6,2,6
"2011","E00054891","E00054891","Total",293,53,56,34,36,31,22,26,20,15,165,34,35,19,9,30,3,7,16,12,128,19,21,15,27,1,19,19,4,3
